代理源 湖北电信,#genre#
大连友城杯青少年足球邀请赛 大连市足球协会（A队）vs诺丁汉森林足球俱乐部 全场回放（赛场原声） 14:55,http://116.147.111.62:7788/966824487
大连友城杯青少年足球邀请赛 中国明星队vs国际明星队 2026大连友城杯青少年足球邀请赛全明星赛全场回放：中国明星队0:1国际明星队（赛场原声） 16:55,http://116.147.111.62:7788/966825300
NBA经典赛事 NBA精彩重播：雄鹿vs湖人 全场回放 18:00,http://116.147.111.62:7788/962316260
CPB中国棒球城市联赛 北京正大龙4-2上海虎鲸 2026赛季CPB中国棒球城市联赛上海赛区全场回放：北京正大龙4-2上海虎鲸（官方解说） 18:30,http://116.147.111.62:7788/966828131
中国男篮系列热身赛 中国男篮VS新西兰男篮 全场回放（李天宇、曾令旭、王冠证） 19:20,http://116.147.111.62:7788/966827282
中国男篮系列热身赛 中国男篮VS新西兰男篮 全场回放（赛场原声） 19:20,http://116.147.111.62:7788/966827139
WTA 佩古拉出战 莱巴金娜晋级 赛场原声 23:00,http://116.147.111.62:7788/966701980
WTA 佩古拉出战 莱巴金娜晋级 英文原声 23:00,http://116.147.111.62:7788/966702000
意大利杯 比萨VS恩波利 全场回放（刘焕） 23:45,http://116.147.111.62:7788/966829648
意大利杯 萨索洛VS切塞纳 全场回放（涂远） 00:15,http://116.147.111.62:7788/966829774
意大利杯 克雷莫内塞VS桑普多利亚 全场回放（张天翼） 02:30,http://116.147.111.62:7788/966830058
西甲 拉科鲁尼亚VS埃尔切 全场回放（鹿中原） 02:45,http://116.147.111.62:7788/966830055
意大利杯 巴勒莫VS莱切 全场回放（乔迁） 03:00,http://116.147.111.62:7788/966830208
咪咕体育日报 undefined 咪咕体育日报第153期 08:00,http://116.147.111.62:7788/966490034
BWF 圣坛组合领衔出战 国羽男双内战打响 1号场地 11:30,http://116.147.111.62:7788/966779303
BWF 圣坛组合领衔出战 国羽男双内战打响 2号场地 11:30,http://116.147.111.62:7788/966779325
BWF 圣坛组合领衔出战 国羽男双内战打响 3号场地 11:40,http://116.147.111.62:7788/966779347
BWF 圣坛组合领衔出战 国羽男双内战打响 4号场地 11:40,http://116.147.111.62:7788/966779374
BWF 圣坛组合领衔出战 国羽男双内战打响 1号场地英文视角 11:30,http://116.147.111.62:7788/966779381
BWF 圣坛组合领衔出战 国羽男双内战打响 2号场地英文视角 11:30,http://116.147.111.62:7788/966779396
BWF 圣坛组合领衔出战 国羽男双内战打响 智能字幕 11:30,http://116.147.111.62:7788/966804429
亚冠二级 亚冠二级小组赛阶段抽签仪式 涂远 13:55,http://116.147.111.62:7788/966725482
亚冠二级 亚冠二级小组赛阶段抽签仪式 赛场原声 13:55,http://116.147.111.62:7788/966725446
全国青少年篮球联赛 回浦实验vs清华附中 清流播出 13:50,http://116.147.111.62:7788/966761932
贵州村超全国赛 村超球场day11 赛场原声 15:00,http://116.147.111.62:7788/966634275
亚冠精英 亚冠精英联赛阶段抽签仪式 涂远 15:55,http://116.147.111.62:7788/966725464
亚冠精英 亚冠精英联赛阶段抽签仪式 赛场原声 15:55,http://116.147.111.62:7788/966725457
全国青少年篮球联赛 海南队vs辽宁队 清流播出 15:50,http://116.147.111.62:7788/966761947
NBA经典赛事 NBA精彩重播：火箭vs开拓者 杨健 曾令旭 周鹏 18:00,http://116.147.111.62:7788/966324033
全国青少年篮球联赛 常州体校vs北京首钢 清流播出 17:50,http://116.147.111.62:7788/966761974
CPB中国棒球城市联赛 上海虎鲸VS厦门海豚 清流播出 18:30,http://116.147.111.62:7788/966701864
中超 上海申花VS北京国安 娄一晨 刘越 邵凌霄 19:00,http://116.147.111.62:7788/966722892
中超 上海申花VS北京国安 上海申花球星视角 19:20,http://116.147.111.62:7788/966722909
中超 上海申花VS北京国安 北京国安球星视角 19:20,http://116.147.111.62:7788/966722915
中超 上海申花VS北京国安 数智战术视角 19:30,http://116.147.111.62:7788/966722922
中超 上海申花VS北京国安 赛场原声 19:20,http://116.147.111.62:7788/966722925
中超 上海申花VS北京国安 智能解说 19:30,http://116.147.111.62:7788/966754540
全国青少年篮球联赛 河北队vs明德华兴 清流播出 19:50,http://116.147.111.62:7788/966762012
WTA 女单第三轮 赛场原声 23:00,http://116.147.111.62:7788/966702015
WTA 女单第三轮 英文原声 23:00,http://116.147.111.62:7788/966702037
UFC白大拿挑战者系列赛 地表最硬核面试来袭 终结对手加入UFC 王琰博 06:55,http://116.147.111.62:7788/966821526
UFC白大拿挑战者系列赛 地表最硬核面试来袭 终结对手加入UFC 英文原声 06:55,http://116.147.111.62:7788/966821563
咪咕体育日报 undefined 咪咕体育日报 第154期 08:00,http://116.147.111.62:7788/966490059
中国城市青少年跳绳公开赛 第三届中国城市青少年跳绳公开赛总决赛Day1 解说 08:55,http://116.147.111.62:7788/966762384
BWF 羽毛球世锦赛第三日 1号场地 11:30,http://116.147.111.62:7788/966779402
BWF 羽毛球世锦赛第三日 2号场地 11:30,http://116.147.111.62:7788/966778728
BWF 羽毛球世锦赛第三日 3号场地 11:40,http://116.147.111.62:7788/966778758
BWF 羽毛球世锦赛第三日 4号场地 11:40,http://116.147.111.62:7788/966778768
BWF 羽毛球世锦赛第三日 1号场地英文视角 11:30,http://116.147.111.62:7788/966778781
BWF 羽毛球世锦赛第三日 2号场地英文视角 11:30,http://116.147.111.62:7788/966778790
BWF 羽毛球世锦赛第三日 智能字幕 11:30,http://116.147.111.62:7788/966804430
贵州村超全国赛 村超球场day12 赛场原声 15:00,http://116.147.111.62:7788/966634341
海河超儿 津南VS红桥 现场原声 16:00,http://116.147.111.62:7788/966760647
海河超儿 东丽VS滨海 现场原声 16:00,http://116.147.111.62:7788/966760668
NBA经典赛事 NBA精彩重播：快船vs活塞 王冠证 陈正昊 王羽希 18:00,http://116.147.111.62:7788/966324039
海河超儿 南开VS北辰 现场原声 18:00,http://116.147.111.62:7788/966760652
海河超儿 河东VS蓟州 现场原声 18:00,http://116.147.111.62:7788/966760671
全国青少年篮球联赛 半决赛1 清流播出 17:50,http://116.147.111.62:7788/966762067
CPB中国棒球城市联赛 厦门海豚VS北京正大龙 清流播出 18:30,http://116.147.111.62:7788/966701883
中乙 海门珂缔缘VS青岛红狮 解说 19:20,http://116.147.111.62:7788/966821839
浙BA 武义VS义乌 赛场原声 19:30,http://116.147.111.62:7788/966817264
浙BA 婺城VS永康 赛场原声 19:30,http://116.147.111.62:7788/966817304
中超 上海海港VS大连英博海发 苏东 徐云龙 程思钦 19:00,http://116.147.111.62:7788/966722953
中超 上海海港VS大连英博海发 乔迁 19:20,http://116.147.111.62:7788/966722962
中超 上海海港VS大连英博海发 4K赛场原声 19:20,http://116.147.111.62:7788/966722979
全国青少年篮球联赛 半决赛2 清流播出 19:50,http://116.147.111.62:7788/966762105
WTA 女单1/8决赛 赛场原声 23:00,http://116.147.111.62:7788/966702059
WTA 女单1/8决赛 英文原声 23:00,http://116.147.111.62:7788/966702096
代理源 山东电信,#genre#
CCTV1综合,http://123.170.132.64:7788/608807420
CCTV2财经,http://123.170.132.64:7788/631780532
CCTV3综艺,http://123.170.132.64:7788/624878271
CCTV4中文国际,http://123.170.132.64:7788/631780421
CCTV5体育,http://123.170.132.64:7788/641886683
CCTV5+体育赛事,http://123.170.132.64:7788/641886773
CCTV6电影,http://123.170.132.64:7788/624878396
CCTV7国防军事,http://123.170.132.64:7788/673168121
CCTV8电视剧,http://123.170.132.64:7788/624878356
CCTV9纪录,http://123.170.132.64:7788/673168140
CCTV10科教,http://123.170.132.64:7788/624878405
CCTV11戏曲,http://123.170.132.64:7788/667987558
CCTV12社会与法,http://123.170.132.64:7788/673168185
CCTV13新闻,http://123.170.132.64:7788/608807423
CCTV14少儿,http://123.170.132.64:7788/624878440
CCTV15音乐,http://123.170.132.64:7788/673168223
CCTV17农业农村,http://123.170.132.64:7788/673168256
CCTV4欧洲,http://123.170.132.64:7788/608807419
CCTV4美洲,http://123.170.132.64:7788/608807416
CGTN外语纪录,http://123.170.132.64:7788/609006487
CGTN阿拉伯语,http://123.170.132.64:7788/609154345
CGTN西班牙语,http://123.170.132.64:7788/609006450
CGTN法语,http://123.170.132.64:7788/609006476
CGTN俄语,http://123.170.132.64:7788/609006446
老故事,http://123.170.132.64:7788/884121956
发现之旅,http://123.170.132.64:7788/624878970
中学生,http://123.170.132.64:7788/708869532
CGTN,http://123.170.132.64:7788/609017205
东方卫视,http://123.170.132.64:7788/651632648
江苏卫视,http://123.170.132.64:7788/623899368
广东卫视,http://123.170.132.64:7788/608831231
北京卫视,http://123.170.132.64:7788/630287636
辽宁卫视,http://123.170.132.64:7788/630291707
河北卫视,http://123.170.132.64:7788/962042070
江西卫视,http://123.170.132.64:7788/783847495
河南卫视,http://123.170.132.64:7788/790187291
陕西卫视,http://123.170.132.64:7788/738910838
大湾区卫视,http://123.170.132.64:7788/608917627
湖北卫视,http://123.170.132.64:7788/947472496
吉林卫视,http://123.170.132.64:7788/947472500
青海卫视,http://123.170.132.64:7788/947472506
东南卫视,http://123.170.132.64:7788/849116810
海南卫视,http://123.170.132.64:7788/947472502
海峡卫视,http://123.170.132.64:7788/849119120
中国农林卫视,http://123.170.132.64:7788/956904896
兵团卫视,http://123.170.132.64:7788/956923145
宁夏卫视,http://123.170.132.64:7788/738910535
重庆卫视,http://123.170.132.64:7788/738910914
三沙卫视,http://123.170.132.64:7788/961023778
黑龙江卫视,http://123.170.132.64:7788/738906901
上海新闻综合,http://123.170.132.64:7788/651632657
上视东方影视,http://123.170.132.64:7788/617290047
上海第一财经,http://123.170.132.64:7788/608780988
南京新闻综合频道,http://123.170.132.64:7788/838109047
南京教科频道,http://123.170.132.64:7788/838153729
南京十八频道,http://123.170.132.64:7788/838151753
体育休闲频道,http://123.170.132.64:7788/626064707
江苏城市频道,http://123.170.132.64:7788/626064714
江苏国际,http://123.170.132.64:7788/626064674
江苏教育,http://123.170.132.64:7788/628008321
江苏影视频道,http://123.170.132.64:7788/626064697
江苏综艺频道,http://123.170.132.64:7788/626065193
公共新闻频道,http://123.170.132.64:7788/626064693
盐城新闻综合,http://123.170.132.64:7788/639731825
淮安新闻综合,http://123.170.132.64:7788/639731826
泰州新闻综合,http://123.170.132.64:7788/639731818
连云港新闻综合,http://123.170.132.64:7788/639731715
宿迁新闻综合,http://123.170.132.64:7788/639731832
徐州新闻综合,http://123.170.132.64:7788/639731747
优漫卡通频道,http://123.170.132.64:7788/626064703
江阴新闻综合,http://123.170.132.64:7788/955227979
南通新闻综合,http://123.170.132.64:7788/955227985
宜兴新闻综合,http://123.170.132.64:7788/955227996
溧水新闻综合,http://123.170.132.64:7788/639737327
陕西银龄频道,http://123.170.132.64:7788/956909362
陕西都市青春频道,http://123.170.132.64:7788/956909358
陕西秦腔频道,http://123.170.132.64:7788/956909303
陕西新闻资讯频道,http://123.170.132.64:7788/956909289
财富天下,http://123.170.132.64:7788/956923159
镇江新闻综合,http://123.170.132.64:7788/639731783
海南广播电视总台新闻频道,http://123.170.132.64:7788/962067517
海南广播电视总台自贸频道,http://123.170.132.64:7788/962045226
海南广播电视总台社会与法频道,http://123.170.132.64:7788/962045223
海南广播电视总台文旅频道,http://123.170.132.64:7788/962067526
海南广播电视总台少儿频道,http://123.170.132.64:7788/962067523
广东珠江频道,http://123.170.132.64:7788/639731952
赛事最经典,http://123.170.132.64:7788/646596895
体坛名栏汇,http://123.170.132.64:7788/629943305
四海钓鱼,http://123.170.132.64:7788/637444975
陕西体育休闲频道,http://123.170.132.64:7788/956909356
24小时城市联赛轮播台,http://123.170.132.64:7788/915512915
武术世界,http://123.170.132.64:7788/958475359
快乐垂钓,http://123.170.132.64:7788/961930263
建党105周年巡礼,http://123.170.132.64:7788/713600957
经典香港电影,http://123.170.132.64:7788/625703337
新片放映厅,http://123.170.132.64:7788/619495952
CHC影迷电影,http://123.170.132.64:7788/952383261
CHC动作电影,http://123.170.132.64:7788/644368714
CHC家庭影院,http://123.170.132.64:7788/644368373
和美乡途轮播台,http://123.170.132.64:7788/713591450
南方影视,http://123.170.132.64:7788/614961829
中国天气,http://123.170.132.64:7788/959986621
CETV1,http://123.170.132.64:7788/923287154
CETV2,http://123.170.132.64:7788/923287211
CETV4,http://123.170.132.64:7788/923287339
山东教育,http://123.170.132.64:7788/609154353
熊猫频道01高清,http://123.170.132.64:7788/609158151
熊猫频道1,http://123.170.132.64:7788/608933610
熊猫频道2,http://123.170.132.64:7788/608933640
熊猫频道3,http://123.170.132.64:7788/608934619
熊猫频道4,http://123.170.132.64:7788/608934721
熊猫频道5,http://123.170.132.64:7788/608935104
熊猫频道6,http://123.170.132.64:7788/608935797
熊猫频道7,http://123.170.132.64:7788/609169286
熊猫频道8,http://123.170.132.64:7788/609169287
熊猫频道9,http://123.170.132.64:7788/609169226
熊猫频道10,http://123.170.132.64:7788/609169285
最强综艺趴,http://123.170.132.64:7788/629942228
嘉佳卡通,http://123.170.132.64:7788/614952364
经典动画大集合,http://123.170.132.64:7788/629942219
新动漫,http://123.170.132.64:7788/961930269
新动力量创一流,http://123.170.132.64:7788/713589837
中华特产,http://123.170.132.64:7788/959986618
环球旅游,http://123.170.132.64:7788/958475356
梨园频道,http://123.170.132.64:7788/961930369
WTT 王曼昱女单夺冠 王艺迪获得亚军 【女单决赛】王曼昱4-2王艺迪 00:00,http://123.170.132.64:7788/966814603
WTT 王曼昱女单夺冠 王艺迪获得亚军 【混双决赛】林诗栋/蒯曼3-1黄镇廷/杜凯琹 00:00,http://123.170.132.64:7788/966776513
WTT 王曼昱女单夺冠 王艺迪获得亚军 【男单决赛】F·勒布伦4-1张本智和 00:00,http://123.170.132.64:7788/966814817
WTT 王曼昱女单夺冠 王艺迪获得亚军 【男双决赛】A·勒布伦/F·勒布伦3-0黄镇廷/陈颢桦 00:00,http://123.170.132.64:7788/966797619
WTT 王曼昱女单夺冠 王艺迪获得亚军 【女双决赛】张本美和/早田希娜3-1杜凯琹/吴咏琳 00:00,http://123.170.132.64:7788/966794175
WTT 王曼昱女单夺冠 王艺迪获得亚军 全场回放（周冠达、侯英超、程靖淇） 00:00,http://123.170.132.64:7788/966814912
WTT 王曼昱女单夺冠 王艺迪获得亚军 全场回放 00:00,http://123.170.132.64:7788/966815265
WTT 王曼昱女单夺冠 王艺迪获得亚军 全场回放（英文解说智能字幕） 00:00,http://123.170.132.64:7788/966814961
意大利杯 弗罗西诺内VS尤维斯塔比亚 全场回放（张昊泽） 23:45,http://123.170.132.64:7788/966814766
意大利杯 热那亚VS阿斯科利 全场回放（鲁靖明） 00:15,http://123.170.132.64:7788/966814842
西甲 西班牙人VS莱万特 全场回放（周楚雄） 00:45,http://123.170.132.64:7788/966815067
意大利杯 维罗纳VS维图斯恩特拉 全场回放（刘腾） 02:30,http://123.170.132.64:7788/966815640
法超杯 朗斯VS巴黎圣日耳曼 全场回放（鹿中原、王宇） 02:30,http://123.170.132.64:7788/966815627
意大利杯 拉齐奥VS曼托瓦 全场回放（石庆圣） 03:00,http://123.170.132.64:7788/966815662
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】汤森德0-2莱巴金娜（郭丰庆） 23:00,http://123.170.132.64:7788/966814429
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】高芙2-1萨姆索诺娃（赛场原声） 23:00,http://123.170.132.64:7788/966818009
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】萨巴伦卡2-0吉布森（赛场原声） 23:00,http://123.170.132.64:7788/966815684
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】汤森德0-2莱巴金娜（赛场原声） 23:00,http://123.170.132.64:7788/966814808
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】斯瓦泰克2-0阿朗戈（赛场原声） 23:00,http://123.170.132.64:7788/966814866
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】瓦伦托娃1-2斯维托丽娜（赛场原声） 23:00,http://123.170.132.64:7788/966820501
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】汤森德0-2莱巴金娜（英文原声） 23:00,http://123.170.132.64:7788/966814662
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】高芙2-1萨姆索诺娃（英文原声） 23:00,http://123.170.132.64:7788/966818883
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】斯瓦泰克2-0阿朗戈（英文原声） 23:00,http://123.170.132.64:7788/966814819
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】萨巴伦卡2-0吉布森（英文原声） 23:00,http://123.170.132.64:7788/966815672
WTA 萨巴伦卡晋级将战王欣瑜 高芙晋级 【回放】瓦伦托娃1-2斯维托丽娜（英文原声） 23:00,http://123.170.132.64:7788/966820062
贵州村超全国赛 村超球场day10 2026贵州村超全国赛村超球场day10全场回放（赛场原声）（一） 08:30,http://123.170.132.64:7788/966821709
贵州村超全国赛 村超球场day10 2026贵州村超全国赛村超球场day10全场回放（赛场原声）（二） 08:30,http://123.170.132.64:7788/966826993
贵州村超全国赛 村超球场day10 2026贵州村超全国赛村超球场day10全场回放（赛场原声）（三） 08:30,http://123.170.132.64:7788/966829885
大连友城杯青少年足球邀请赛 大连第二十一中代表队vs诺丁汉森林足球俱乐部 全场回放（赛场原声） 08:55,http://123.170.132.64:7788/966819352
大连友城杯青少年足球邀请赛 大连市足球协会（A队）vs斯旺西城足球俱乐部 全场回放（赛场原声） 08:55,http://123.170.132.64:7788/966819104
BWF 石宇奇1-2阿尤什止步首轮 【回放】石宇奇1-2阿尤什（鸿昆） 21:00,http://123.170.132.64:7788/966827726
BWF 石宇奇1-2阿尤什止步首轮 【回放】王祉怡2-0张蓓雯（鸿昆） 21:00,http://123.170.132.64:7788/966821251
BWF 石宇奇1-2阿尤什止步首轮 【回放】李诗沣2-0帕纳林（余博洋） 21:00,http://123.170.132.64:7788/966824713
BWF 石宇奇1-2阿尤什止步首轮 【回放】韩悦2-1吉尔莫（杨妮娜） 21:00,http://123.170.132.64:7788/966823074
BWF 石宇奇1-2阿尤什止步首轮 【回放】陈子亦/贾士贤0-2黄荻/刘阳（余博洋） 21:00,http://123.170.132.64:7788/966823352
BWF 石宇奇1-2阿尤什止步首轮 【回放】胡珂源/林祥毅2-0奥尔特乌/范明光（朱胤丞） 21:00,http://123.170.132.64:7788/966823752
BWF 石宇奇1-2阿尤什止步首轮 【回放】罗意/王汀戈2-0凯瑟琳·万VS韦尔格（朱胤丞） 21:00,http://123.170.132.64:7788/966825563
BWF 石宇奇1-2阿尤什止步首轮 【回放】翁泓阳0-2田中涌士（鸿昆） 21:00,http://123.170.132.64:7788/966820554
BWF 石宇奇1-2阿尤什止步首轮 【回放】安洗莹2-0卡洛亚娜（朱胤丞） 21:00,http://123.170.132.64:7788/966823035
BWF 石宇奇1-2阿尤什止步首轮 【回放】小波波夫/大波波夫0-2野村拓海/霜上雄一（轩子博） 21:00,http://123.170.132.64:7788/966825647
BWF 石宇奇1-2阿尤什止步首轮 【回放】德雷斯普/克拉克斯1-2佩拉查伊/帕克卡波（李珍） 21:00,http://123.170.132.64:7788/966825874
BWF 石宇奇1-2阿尤什止步首轮 【回放】安东森2-0迪基 21:00,http://123.170.132.64:7788/966826166
BWF 石宇奇1-2阿尤什止步首轮 【回放】金佳恩2-0尤斯利（王乐之） 21:00,http://123.170.132.64:7788/966828553
BWF 石宇奇1-2阿尤什止步首轮 【回放】吉尔迪亚/雷诺兹（退赛）0-1哈里哈兰/阿琼（杨妮娜） 21:00,http://123.170.132.64:7788/966826685
BWF 石宇奇1-2阿尤什止步首轮 【回放】王馨渝/陈韦奴2-0布洛娃坎/特米尔（王乐之） 21:00,http://123.170.132.64:7788/966829424
BWF 石宇奇1-2阿尤什止步首轮 【回放】卡鲁拉/希门尼斯0-2塞尔瓦姆/辛格（张话甜） 21:00,http://123.170.132.64:7788/966828161
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】一号场地（赛场原声）（一） 21:00,http://123.170.132.64:7788/966823704
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】二号场地（赛场原声）（一） 21:00,http://123.170.132.64:7788/966823819
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】二号场地（赛场原声）（二） 21:00,http://123.170.132.64:7788/966828569
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】三号场地（赛场原声）（一） 21:00,http://123.170.132.64:7788/966825196
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】四号场地（赛场原声）（一） 21:00,http://123.170.132.64:7788/966825148
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】四号场地（赛场原声）（二） 21:00,http://123.170.132.64:7788/966827883
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】一号场地（英文原声）（一） 21:00,http://123.170.132.64:7788/966823567
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】二号场地（英文原声）（一） 21:00,http://123.170.132.64:7788/966823212
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】二号场地（英文原声）（二） 21:00,http://123.170.132.64:7788/966828487
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】一号场地（AI字幕）（一） 21:00,http://123.170.132.64:7788/966822199
BWF 石宇奇1-2阿尤什止步首轮 【全场回放】一号场地（AI字幕）（二） 21:00,http://123.170.132.64:7788/966828219
BWF 石宇奇1-2阿尤什止步首轮 2026BWF羽毛球世锦赛Day1一号场地全场回放（英文原声）（二） 21:00,http://123.170.132.64:7788/966829454
BWF 石宇奇1-2阿尤什止步首轮 2026BWF羽毛球世锦赛Day1三号场地全场回放（赛场原声）（二） 21:00,http://123.170.132.64:7788/966829494
BWF 石宇奇1-2阿尤什止步首轮 2026BWF羽毛球世锦赛Day1一号场地全场回放（赛场原声）（二） 21:00,http://123.170.132.64:7788/966829557
BWF 石宇奇1-2阿尤什止步首轮 2026BWF羽毛球世锦赛Day1三号场地全场回放（赛场原声）（三） 21:00,http://123.170.132.64:7788/966829550
BWF 石宇奇1-2阿尤什止步首轮 2026BWF羽毛球世锦赛Day1一号场地全场回放（英文原声）（三） 21:00,http://123.170.132.64:7788/966829519
BWF 石宇奇1-2阿尤什止步首轮 2026BWF羽毛球世锦赛Day1四号场地全场回放（赛场原声）（三） 21:00,http://123.170.132.64:7788/966829616
BWF 石宇奇1-2阿尤什止步首轮 2026BWF羽毛球世锦赛Day1一号场地全场回放（赛场原声）（三） 21:00,http://123.170.132.64:7788/966829664
BWF 石宇奇1-2阿尤什止步首轮 2026BWF羽毛球世锦赛Day1二号场地全场回放（赛场原声）（三） 21:00,http://123.170.132.64:7788/966829800
BWF 石宇奇1-2阿尤什止步首轮 2026BWF羽毛球世锦赛Day1二号场地全场回放（赛场原声）（四） 21:00,http://123.170.132.64:7788/966829733
大连友城杯青少年足球邀请赛 斯旺西城足球俱乐部vs大连第二十一中代表队 全场回放（赛场原声） 13:25,http://123.170.132.64:7788/966822181
大连友城杯青少年足球邀请赛 大连市足球协会（A队）vs诺丁汉森林足球俱乐部 全场回放（赛场原声） 14:55,http://123.170.132.64:7788/966824487
大连友城杯青少年足球邀请赛 中国明星队vs国际明星队 2026大连友城杯青少年足球邀请赛全明星赛全场回放：中国明星队0:1国际明星队（赛场原声） 16:55,http://123.170.132.64:7788/966825300
NBA经典赛事 NBA精彩重播：雄鹿vs湖人 全场回放 18:00,http://123.170.132.64:7788/962316260
CPB中国棒球城市联赛 北京正大龙4-2上海虎鲸 2026赛季CPB中国棒球城市联赛上海赛区全场回放：北京正大龙4-2上海虎鲸（官方解说） 18:30,http://123.170.132.64:7788/966828131
中国男篮系列热身赛 中国男篮VS新西兰男篮 全场回放（李天宇、曾令旭、王冠证） 19:20,http://123.170.132.64:7788/966827282
中国男篮系列热身赛 中国男篮VS新西兰男篮 全场回放（赛场原声） 19:20,http://123.170.132.64:7788/966827139
WTA 佩古拉出战 莱巴金娜晋级 赛场原声 23:00,http://123.170.132.64:7788/966701980
WTA 佩古拉出战 莱巴金娜晋级 英文原声 23:00,http://123.170.132.64:7788/966702000
意大利杯 比萨VS恩波利 全场回放（刘焕） 23:45,http://123.170.132.64:7788/966829648
意大利杯 萨索洛VS切塞纳 全场回放（涂远） 00:15,http://123.170.132.64:7788/966829774
意大利杯 克雷莫内塞VS桑普多利亚 全场回放（张天翼） 02:30,http://123.170.132.64:7788/966830058
西甲 拉科鲁尼亚VS埃尔切 全场回放（鹿中原） 02:45,http://123.170.132.64:7788/966830055
意大利杯 巴勒莫VS莱切 全场回放（乔迁） 03:00,http://123.170.132.64:7788/966830208
咪咕体育日报 undefined 咪咕体育日报第153期 08:00,http://123.170.132.64:7788/966490034
BWF 圣坛组合领衔出战 国羽男双内战打响 1号场地 11:30,http://123.170.132.64:7788/966779303
BWF 圣坛组合领衔出战 国羽男双内战打响 2号场地 11:30,http://123.170.132.64:7788/966779325
BWF 圣坛组合领衔出战 国羽男双内战打响 3号场地 11:40,http://123.170.132.64:7788/966779347
BWF 圣坛组合领衔出战 国羽男双内战打响 4号场地 11:40,http://123.170.132.64:7788/966779374
BWF 圣坛组合领衔出战 国羽男双内战打响 1号场地英文视角 11:30,http://123.170.132.64:7788/966779381
BWF 圣坛组合领衔出战 国羽男双内战打响 2号场地英文视角 11:30,http://123.170.132.64:7788/966779396
BWF 圣坛组合领衔出战 国羽男双内战打响 智能字幕 11:30,http://123.170.132.64:7788/966804429
亚冠二级 亚冠二级小组赛阶段抽签仪式 涂远 13:55,http://123.170.132.64:7788/966725482
亚冠二级 亚冠二级小组赛阶段抽签仪式 赛场原声 13:55,http://123.170.132.64:7788/966725446
全国青少年篮球联赛 回浦实验vs清华附中 清流播出 13:50,http://123.170.132.64:7788/966761932
贵州村超全国赛 村超球场day11 赛场原声 15:00,http://123.170.132.64:7788/966634275
亚冠精英 亚冠精英联赛阶段抽签仪式 涂远 15:55,http://123.170.132.64:7788/966725464
亚冠精英 亚冠精英联赛阶段抽签仪式 赛场原声 15:55,http://123.170.132.64:7788/966725457
全国青少年篮球联赛 海南队vs辽宁队 清流播出 15:50,http://123.170.132.64:7788/966761947
NBA经典赛事 NBA精彩重播：火箭vs开拓者 杨健 曾令旭 周鹏 18:00,http://123.170.132.64:7788/966324033
全国青少年篮球联赛 常州体校vs北京首钢 清流播出 17:50,http://123.170.132.64:7788/966761974
CPB中国棒球城市联赛 上海虎鲸VS厦门海豚 清流播出 18:30,http://123.170.132.64:7788/966701864
中超 上海申花VS北京国安 娄一晨 刘越 邵凌霄 19:00,http://123.170.132.64:7788/966722892
中超 上海申花VS北京国安 上海申花球星视角 19:20,http://123.170.132.64:7788/966722909
中超 上海申花VS北京国安 北京国安球星视角 19:20,http://123.170.132.64:7788/966722915
中超 上海申花VS北京国安 数智战术视角 19:30,http://123.170.132.64:7788/966722922
中超 上海申花VS北京国安 赛场原声 19:20,http://123.170.132.64:7788/966722925
中超 上海申花VS北京国安 智能解说 19:30,http://123.170.132.64:7788/966754540
全国青少年篮球联赛 河北队vs明德华兴 清流播出 19:50,http://123.170.132.64:7788/966762012
WTA 女单第三轮 赛场原声 23:00,http://123.170.132.64:7788/966702015
WTA 女单第三轮 英文原声 23:00,http://123.170.132.64:7788/966702037
UFC白大拿挑战者系列赛 地表最硬核面试来袭 终结对手加入UFC 王琰博 06:55,http://123.170.132.64:7788/966821526
UFC白大拿挑战者系列赛 地表最硬核面试来袭 终结对手加入UFC 英文原声 06:55,http://123.170.132.64:7788/966821563
咪咕体育日报 undefined 咪咕体育日报 第154期 08:00,http://123.170.132.64:7788/966490059
中国城市青少年跳绳公开赛 第三届中国城市青少年跳绳公开赛总决赛Day1 解说 08:55,http://123.170.132.64:7788/966762384
BWF 羽毛球世锦赛第三日 1号场地 11:30,http://123.170.132.64:7788/966779402
